image_filename,label_id,x,y,w,h,confidence
201205171.jpg,5,109,155,182,144,0.99
201205171.jpg,5,144,87,135,88,0.99
201205171.jpg,5,23,92,122,160,0.99
201205171.jpg,5,85,80,46,20,0.99
201205171.jpg,5,0,112,127,192,0.99
201205171.jpg,5,37,107,174,200,0.99
201205171.jpg,5,131,86,84,21,0.99
201205221.jpg,6,76,41,237,111,0.99
201205221.jpg,6,163,25,144,103,0.99
201205221.jpg,9,118,150,125,118,0.99
201205221.jpg,9,236,125,65,100,0.99
201205221.jpg,9,348,56,48,47,0.99
201205221.jpg,13,358,0,34,23,0.99
201205225.jpg,13,-11,5,307,206,0.99
201205226.jpg,1,6,78,292,144,0.99
201205226.jpg,5,136,60,162,60,0.99
201205227.jpg,7,235,141,42,37,0.99
201205227.jpg,9,92,60,160,108,0.99
201205227.jpg,9,90,128,153,90,0.99
201205281.jpg,2,168,113,51,64,0.99
201205281.jpg,5,-2,-2,119,105,0.99
201205281.jpg,5,607,231,183,291,0.99
201205281.jpg,5,668,327,122,205,0.99
201205281.jpg,5,476,332,53,70,0.99
201205281.jpg,5,476,220,64,91,0.99
201205281.jpg,6,86,136,108,164,0.99
201205281.jpg,6,172,275,55,35,0.99
201205281.jpg,6,152,270,62,36,0.99
201205281.jpg,8,222,443,201,82,0.99
201205281.jpg,8,300,449,152,73,0.99
201205282.jpg,4,41,436,71,29,0.99
201205282.jpg,6,492,266,311,268,0.99
201205285.jpg,4,80,211,110,86,0.99
201205285.jpg,5,608,326,164,126,0.99
201205285.jpg,13,221,184,166,164,0.99
201205286.jpg,6,-20,261,232,345,0.99
201205286.jpg,6,560,81,258,254,0.99
201205286.jpg,6,252,309,65,70,0.99
201205286.jpg,6,450,431,119,104,0.99
20120529.jpg,3,48,469,65,67,0.99
20120529.jpg,5,207,108,57,57,0.99
20120529.jpg,9,48,472,70,63,0.99
201205311.jpg,4,163,101,61,66,0.99
201205311.jpg,6,-5,171,60,62,0.99
201205311.jpg,6,203,107,84,56,0.99
201205311.jpg,6,2,288,112,116,0.99
201205311.jpg,6,71,48,115,111,0.99
201205311.jpg,8,48,116,61,71,0.99
201205311.jpg,8,7,282,110,120,0.99
201205311.jpg,8,233,166,57,42,0.99
201205311.jpg,9,45,182,54,49,0.99
201205311.jpg,9,36,61,26,54,0.99
201205315.jpg,6,4,120,185,200,0.99
201205315.jpg,6,113,162,128,161,0.99
201205315.jpg,6,-2,40,120,146,0.99
201205315.jpg,6,13,41,83,102,0.99
201205317.jpg,10,107,3,198,171,0.99
201205317.jpg,10,58,58,206,185,0.99
201205317.jpg,12,68,9,216,229,0.99
201205317.jpg,13,62,5,217,226,0.99
20120604.jpg,6,124,255,147,41,0.99
20120604.jpg,6,117,230,195,63,0.99
20120604.jpg,9,58,278,31,17,0.99
2012062810.jpg,3,50,52,226,330,0.99
2012062810.jpg,6,571,502,126,92,0.99
201206282.jpg,4,79,104,289,148,0.99
201206284.jpg,4,40,40,763,506,0.99
201206284.jpg,5,94,214,706,384,0.99
201206284.jpg,7,135,6,604,340,0.99
201206284.jpg,8,135,7,620,310,0.99
201206285.jpg,2,-17,80,238,318,0.99
201206285.jpg,3,291,73,309,289,0.99
201206285.jpg,5,-13,73,241,331,0.99
201206285.jpg,5,304,70,284,289,0.99
201206289.jpg,5,-12,197,377,407,0.99
201206289.jpg,6,-10,200,384,410,0.99
201207091.jpg,3,-12,156,129,143,0.99
201207091.jpg,7,-4,183,119,115,0.99
201207091.jpg,9,128,29,240,234,0.99
201207091.jpg,9,0,57,114,89,0.99
201207091.jpg,9,-7,-1,142,150,0.99
201207092.jpg,9,2,7,312,288,0.99
201207093.jpg,5,115,177,119,178,0.99
201207093.jpg,5,-1,152,128,169,0.99
201207093.jpg,5,79,117,106,73,0.99
2012071116.jpg,3,-9,34,243,209,0.99
2012071116.jpg,5,-12,18,245,239,0.99
2012071116.jpg,8,197,143,204,155,0.99
20120712.jpg,13,-8,0,306,153,0.99
201207131.jpg,5,87,67,257,225,0.99
201207173.jpg,4,110,66,273,187,0.99
201207175.jpg,3,103,102,154,147,0.99
201207175.jpg,3,317,113,77,109,0.99
201207175.jpg,5,106,98,150,143,0.99
201207179.jpg,5,27,107,138,128,0.99
201207179.jpg,5,164,57,209,187,0.99
201207252.jpg,3,257,50,41,41,0.99
201207252.jpg,5,299,70,54,57,0.99
201207252.jpg,5,256,50,38,39,0.99
201207252.jpg,6,167,219,33,36,0.99
201207273.jpg,3,186,200,51,56,0.99
201207273.jpg,4,3,34,42,22,0.99
201207273.jpg,5,267,210,35,30,0.99
201207273.jpg,5,187,202,50,53,0.99
201207273.jpg,5,3,33,36,24,0.99
201207273.jpg,5,241,121,51,62,0.99
20120731.jpg,8,191,177,98,45,0.99
201208061.jpg,6,325,212,63,48,0.99
201208061.jpg,6,102,87,148,99,0.99
201208061.jpg,6,166,205,61,31,0.99
201208061.jpg,9,0,92,96,48,0.99
201208081.jpg,9,172,82,199,163,0.99
201208081.jpg,9,122,36,189,137,0.99
201208081.jpg,9,90,2,37,18,0.99
20120813.jpg,6,288,158,41,34,0.99
20120813.jpg,9,80,111,80,33,0.99
20120813.jpg,9,122,197,90,89,0.99
20120813.jpg,9,78,85,81,36,0.99
20120813.jpg,9,72,157,98,46,0.99
20120813.jpg,9,78,133,84,36,0.99
20120813.jpg,9,82,62,84,32,0.99
20120813.jpg,9,72,183,93,47,0.99
20120813.jpg,9,59,215,82,56,0.99
20120813.jpg,9,332,135,28,37,0.99
20120813.jpg,9,82,69,77,41,0.99
20120813.jpg,9,335,38,71,27,0.99
20120813.jpg,9,77,201,84,54,0.99
20120814.jpg,8,62,28,53,59,0.99
20120814.jpg,9,198,263,44,61,0.99
20120814.jpg,10,-4,25,305,359,0.99
20120814.jpg,11,-3,0,304,397,0.99
201208156.jpg,3,177,106,54,68,0.99
201208156.jpg,9,46,8,274,289,0.99
20120821.jpg,6,-8,169,216,127,0.99
201208231.jpg,3,204,114,55,63,0.99
20120827.jpg,9,147,81,236,189,0.99
20120827.jpg,9,121,0,65,45,0.99
20120827.jpg,9,148,0,41,36,0.99
2012082711.jpg,3,178,105,38,35,0.99
2012082711.jpg,3,134,53,137,122,0.99
2012082711.jpg,4,206,169,53,47,0.99
2012082711.jpg,5,357,68,41,34,0.99
2012082711.jpg,5,103,183,57,53,0.99
2012082711.jpg,6,307,225,64,41,0.99
2012082711.jpg,6,90,143,68,54,0.99
2012082711.jpg,6,109,73,44,33,0.99
2012082711.jpg,7,103,198,59,40,0.99
201208302.jpg,4,195,118,85,72,0.99
201208302.jpg,5,197,119,82,69,0.99
201208302.jpg,13,-8,0,243,179,0.99
20120904.jpg,5,138,1,52,37,0.99
20120904.jpg,9,156,123,178,177,0.99
20120905.jpg,7,21,418,555,168,0.99
20120905.jpg,11,29,220,702,405,0.99
201209052.jpg,3,156,79,79,25,0.99
201209052.jpg,4,541,188,95,147,0.99
201209052.jpg,5,263,341,75,100,0.99
201209052.jpg,5,266,302,51,59,0.99
201209052.jpg,5,25,402,78,55,0.99
201209052.jpg,5,236,223,55,49,0.99
201209052.jpg,5,308,251,48,68,0.99
201209052.jpg,5,233,231,44,28,0.99
201209052.jpg,5,449,323,53,34,0.99
201209052.jpg,6,37,277,56,59,0.99
201209052.jpg,6,172,292,51,46,0.99
201209052.jpg,8,23,400,81,56,0.99
201209052.jpg,13,-4,328,84,71,0.99
20120906.jpg,4,280,90,48,36,0.99
20120906.jpg,5,25,144,37,50,0.99
20120906.jpg,5,-2,160,36,47,0.99
20120906.jpg,6,82,170,34,38,0.99
20120910.jpg,2,25,75,215,144,0.99
20120910.jpg,5,15,32,330,263,0.99
20120910.jpg,5,123,-4,118,49,0.99
2012091010.jpg,5,90,22,241,268,0.99
2012091016.jpg,8,25,11,355,120,0.99
2012091114.jpg,3,102,57,158,143,0.99
2012091114.jpg,3,253,88,68,79,0.99
2012091114.jpg,5,103,190,134,115,0.99
2012091114.jpg,5,115,63,143,135,0.99
2012091114.jpg,8,296,143,59,54,0.99
2012091114.jpg,9,252,83,59,61,0.99
2012091114.jpg,9,258,100,63,64,0.99
2012091114.jpg,9,343,49,58,19,0.99
2012091114.jpg,9,345,41,56,19,0.99
2012091114.jpg,9,347,36,54,16,0.99
2012091114.jpg,9,349,4,50,16,0.99
2012091114.jpg,9,340,56,57,21,0.99
2012091114.jpg,9,351,10,45,17,0.99
2012091114.jpg,9,348,27,51,16,0.99
2012091116.jpg,6,4,161,68,46,0.99
2012091116.jpg,9,101,174,67,38,0.99
2012091116.jpg,9,164,153,60,34,0.99
2012091116.jpg,9,158,139,64,25,0.99
2012091116.jpg,9,161,148,59,26,0.99
2012091116.jpg,9,157,163,67,35,0.99
2012091117.jpg,9,112,90,166,105,0.99
2012091117.jpg,9,131,180,153,69,0.99
2012091117.jpg,9,122,147,161,86,0.99
2012091117.jpg,9,147,182,93,39,0.99
201209115.jpg,5,140,238,46,48,0.99
201209115.jpg,5,63,214,52,52,0.99
201209115.jpg,6,117,232,74,62,0.99
201209115.jpg,6,203,170,138,134,0.99
201209117.jpg,5,132,94,181,210,0.99
201209118.jpg,5,48,13,349,285,0.99
201209123.jpg,5,170,176,52,79,0.99
201209123.jpg,6,230,139,167,130,0.99
20120918.jpg,6,89,230,110,88,0.99
20120918.jpg,7,452,347,160,82,0.99
20120918.jpg,8,114,349,238,133,0.99
20120918.jpg,8,232,415,397,174,0.99
201209182.jpg,4,64,336,298,249,0.99
201209182.jpg,4,-4,374,196,209,0.99
201209182.jpg,4,6,253,177,162,0.99
201209182.jpg,4,-7,273,230,249,0.99
201209182.jpg,5,424,383,69,75,0.99
201209182.jpg,5,581,290,90,88,0.99
20120919.jpg,5,258,178,147,120,0.99
20120919.jpg,13,7,92,263,201,0.99
20120920.jpg,5,38,1,258,307,0.99
20120920.jpg,5,278,243,87,57,0.99
201209251.jpg,3,18,52,163,125,0.99
201209251.jpg,3,142,86,222,212,0.99
201209251.jpg,5,134,85,229,219,0.99
20120926.jpg,3,200,10,41,28,0.99
20120926.jpg,5,14,144,57,56,0.99
20120926.jpg,5,200,13,43,25,0.99
20120926.jpg,5,336,0,65,53,0.99
20120926.jpg,5,290,0,53,53,0.99
20120926.jpg,9,128,70,205,185,0.99
20120927.jpg,4,330,3,68,84,0.99
20120927.jpg,4,297,199,38,32,0.99
20120927.jpg,4,298,156,89,85,0.99
20120927.jpg,4,318,169,87,88,0.99
20120927.jpg,4,290,175,71,64,0.99
20120927.jpg,4,278,157,60,77,0.99
20120927.jpg,4,337,158,60,78,0.99
20120927.jpg,5,49,199,110,101,0.99
20120927.jpg,5,24,1,26,22,0.99
20120927.jpg,6,293,250,103,51,0.99
20120927.jpg,6,7,110,46,32,0.99
20120927.jpg,7,183,174,51,34,0.99
201209284.jpg,5,103,104,123,173,0.99
201209286.jpg,9,76,69,136,131,0.99
201209287.jpg,3,110,93,107,65,0.99
201209287.jpg,3,74,89,179,100,0.99
201209287.jpg,5,156,181,89,51,0.99
201209287.jpg,5,92,185,34,33,0.99
201209287.jpg,10,68,87,185,118,0.99
201209287.jpg,11,58,99,198,109,0.99
20121001.jpg,3,347,139,34,30,0.99
20121001.jpg,6,300,94,63,64,0.99
20121001.jpg,6,308,89,42,34,0.99
20121001.jpg,9,71,153,56,32,0.99
20121001.jpg,9,44,143,52,33,0.99
20121001.jpg,9,52,135,56,18,0.99
20121001.jpg,9,67,118,29,20,0.99
20121001.jpg,9,50,132,48,15,0.99
20121003.jpg,6,81,15,56,40,0.99
20121003.jpg,6,167,-6,134,61,0.99
20121003.jpg,6,177,0,62,52,0.99
20121003.jpg,6,71,4,213,68,0.99
20121003.jpg,8,170,182,124,93,0.99
201210051.jpg,3,84,82,220,172,0.99
201210051.jpg,5,203,24,71,82,0.99
201210051.jpg,5,93,78,204,174,0.99
201210112.jpg,6,203,13,48,26,0.99
201210113.jpg,9,126,362,161,123,0.99
201210113.jpg,9,29,225,277,253,0.99
201210113.jpg,9,65,246,134,105,0.99
201210114.jpg,4,16,20,605,428,0.99
201210114.jpg,11,-13,-4,664,479,0.99
20121015.jpg,4,364,42,35,26,0.99
20121015.jpg,6,141,164,233,56,0.99
201210154.jpg,6,44,257,235,208,0.99
201210154.jpg,6,278,0,349,309,0.99
201210155.jpg,1,117,40,530,408,0.99
201210155.jpg,5,3,352,90,122,0.99
201210156.jpg,1,-14,9,665,387,0.99
201210156.jpg,5,-2,210,63,88,0.99
201210156.jpg,8,9,3,650,270,0.99
201210157.jpg,4,260,379,53,52,0.99
201210157.jpg,8,-21,254,257,196,0.99
201210157.jpg,8,-26,136,283,249,0.99
201210158.jpg,6,385,68,85,147,0.99
201210159.jpg,5,30,167,606,306,0.99
2012101610.jpg,5,220,198,95,102,0.99
2012101610.jpg,6,330,136,71,45,0.99
2012101611.jpg,5,110,39,44,44,0.99
201210166.jpg,4,-2,108,406,198,0.99
201210174.jpg,3,37,115,314,189,0.99
201210174.jpg,5,305,119,28,24,0.99
201210174.jpg,5,34,123,329,184,0.99
201210174.jpg,5,343,52,30,24,0.99
201210174.jpg,9,131,109,129,45,0.99
20121019.jpg,4,264,-4,55,62,0.99
20121019.jpg,4,181,73,223,203,0.99
20121019.jpg,4,272,33,58,62,0.99
20121019.jpg,5,204,44,70,61,0.99
20121019.jpg,5,2,45,191,173,0.99
20121019.jpg,5,176,44,65,58,0.99
20121019.jpg,5,145,43,67,63,0.99
20121019.jpg,8,-7,-3,55,42,0.99
20121019.jpg,13,3,38,190,229,0.99
201210191.jpg,1,6,10,380,238,0.99
201210191.jpg,4,7,19,403,222,0.99
201210191.jpg,8,0,21,402,217,0.99
201210191.jpg,8,-9,15,155,170,0.99
201210242.jpg,5,-11,18,181,278,0.99
201210242.jpg,5,215,21,194,276,0.99
201210242.jpg,5,62,17,287,278,0.99
201210242.jpg,9,141,120,86,34,0.99
201210243.jpg,3,42,21,346,254,0.99
201210243.jpg,9,57,21,318,258,0.99
201210291.jpg,3,122,108,43,22,0.99
201210291.jpg,4,121,108,42,22,0.99
201210291.jpg,5,325,144,75,70,0.99
201210291.jpg,5,118,107,48,24,0.99
201210291.jpg,5,75,187,52,38,0.99
201210291.jpg,5,0,73,51,46,0.99
2012103115.jpg,4,450,78,56,58,0.99
2012103121.jpg,4,216,250,132,157,0.99
2012103121.jpg,4,286,206,75,52,0.99
2012103121.jpg,5,295,208,71,49,0.99
2012103121.jpg,5,129,302,53,52,0.99
2012103121.jpg,6,341,271,83,87,0.99
2012103121.jpg,6,360,329,85,71,0.99
2012103121.jpg,6,348,290,78,124,0.99
2012103121.jpg,6,331,306,41,59,0.99
2012103121.jpg,8,529,230,110,75,0.99
2012103125.jpg,4,-29,0,366,367,0.99
2012103125.jpg,5,-29,0,366,367,0.99
201210313.jpg,4,-8,146,162,151,0.99
201210313.jpg,8,266,119,79,33,0.99
201211091.jpg,4,7,166,62,93,0.99
20121113.jpg,6,110,216,91,82,0.99
20121113.jpg,6,282,186,75,69,0.99
20121114.jpg,5,19,7,224,169,0.99
20121114.jpg,13,0,-3,191,134,0.99
2012111410.jpg,3,301,222,96,45,0.99
2012111410.jpg,4,39,155,98,87,0.99
2012111410.jpg,4,146,157,38,32,0.99
2012111410.jpg,4,184,188,60,51,0.99
2012111410.jpg,4,150,218,37,39,0.99
2012111410.jpg,6,197,93,35,28,0.99
2012111410.jpg,8,38,158,99,87,0.99
2012111411.jpg,4,13,3,402,318,0.99
2012111411.jpg,6,316,82,42,52,0.99
2012111411.jpg,11,-16,-5,444,338,0.99
201211142.jpg,3,-1,25,204,158,0.99
201211142.jpg,5,0,14,217,184,0.99
201211143.jpg,6,50,77,217,117,0.99
201211144.jpg,6,47,72,37,46,0.99
201211272.jpg,12,23,11,374,274,0.99
201211272.jpg,13,3,8,387,274,0.99
20121130.jpg,5,264,379,58,36,0.99
20121130.jpg,6,85,509,116,79,0.99
2012113010.jpg,3,25,10,317,277,0.99
2012113014.jpg,5,214,245,50,52,0.99
2012113014.jpg,5,236,175,88,83,0.99
2012113014.jpg,5,232,192,61,70,0.99
2012113014.jpg,5,86,227,127,73,0.99
2012113014.jpg,5,223,242,43,24,0.99
2012113014.jpg,8,228,198,59,56,0.99
2012113020.jpg,6,34,221,207,74,0.99
2012113020.jpg,9,340,226,60,46,0.99
2012113020.jpg,9,343,228,48,28,0.99
201211306.jpg,5,1,48,35,48,0.99
201211306.jpg,5,163,123,26,37,0.99
201211306.jpg,5,107,118,44,47,0.99
201211306.jpg,6,179,41,211,180,0.99
201211306.jpg,6,163,120,26,39,0.99
201212041.jpg,4,-6,21,344,276,0.99
201212041.jpg,8,22,24,298,274,0.99
201212057.jpg,4,186,152,32,37,0.99
201212057.jpg,4,198,147,40,31,0.99
201212057.jpg,4,-1,214,73,88,0.99
201212057.jpg,4,-1,211,51,30,0.99
201212057.jpg,9,95,97,43,35,0.99
2012121010.jpg,3,251,253,110,42,0.99
201212105.jpg,6,22,160,409,121,0.99
201212107.jpg,2,160,267,33,31,0.99
201212107.jpg,5,243,177,128,128,0.99
201212107.jpg,5,80,100,148,99,0.99
201212107.jpg,5,94,142,155,160,0.99
201212107.jpg,5,62,221,37,60,0.99
201212107.jpg,9,93,203,149,96,0.99
201212109.jpg,5,80,114,241,180,0.99
201212109.jpg,13,0,112,325,181,0.99
20121212.jpg,6,72,87,200,87,0.99
20121212.jpg,6,71,82,187,44,0.99
201212121.jpg,1,3,19,302,266,0.99
201212121.jpg,12,33,6,271,270,0.99
201212122.jpg,4,250,168,44,20,0.99
201212122.jpg,4,141,168,31,19,0.99
201212122.jpg,6,-5,176,57,36,0.99
201212122.jpg,6,322,154,29,20,0.99
201212133.jpg,13,136,221,526,364,0.99
201212139.jpg,3,275,340,60,52,0.99
201212139.jpg,4,539,255,124,110,0.99
201212139.jpg,4,247,335,76,56,0.99
201212139.jpg,5,544,269,117,92,0.99
201212139.jpg,8,542,258,118,106,0.99
201212139.jpg,9,382,566,93,23,0.99
201212139.jpg,9,360,550,99,21,0.99
201212139.jpg,9,327,551,87,20,0.99
201212139.jpg,9,360,534,101,23,0.99
201212139.jpg,9,256,550,90,21,0.99
201212139.jpg,9,322,534,97,23,0.99
201212139.jpg,9,400,345,85,21,0.99
201212139.jpg,9,256,534,94,22,0.99
201212139.jpg,9,327,565,87,22,0.99
201212186.jpg,6,79,283,88,49,0.99
201212275.jpg,3,137,28,142,135,0.99
201212275.jpg,5,-3,-1,52,70,0.99
201212277.jpg,5,155,115,12,15,0.99
201212277.jpg,5,163,117,12,12,0.99
201212277.jpg,5,150,114,9,14,0.99
201301022.jpg,13,0,-5,259,200,0.99
2013011641.jpg,5,78,9,229,143,0.99
2013011645.jpg,5,79,-3,111,257,0.99
2013011646.jpg,5,-1,1,102,257,0.99
2013011646.jpg,7,-2,229,30,36,0.99
201301172.jpg,5,675,321,26,40,0.99
20130122.jpg,1,-20,110,602,249,0.99
20130122.jpg,4,288,443,54,36,0.99
20130122.jpg,8,494,215,58,41,0.99
20130122.jpg,9,555,253,84,29,0.99
201301252.jpg,5,186,442,100,85,0.99
201301252.jpg,5,362,139,230,318,0.99
201301252.jpg,9,171,269,131,86,0.99
201301252.jpg,9,400,87,151,71,0.99
201301252.jpg,9,162,341,127,72,0.99
201301252.jpg,9,164,327,129,54,0.99
201302052.jpg,5,8,3,483,466,0.99
201302052.jpg,13,13,-15,491,502,0.99
201302054.jpg,2,540,92,103,139,0.99
201302054.jpg,3,599,15,46,66,0.99
201302054.jpg,3,545,92,93,67,0.99
201302054.jpg,5,543,90,99,145,0.99
201302054.jpg,5,377,154,46,73,0.99
201302054.jpg,6,467,103,61,42,0.99
201302054.jpg,7,542,91,95,71,0.99
201302055.jpg,5,-2,3,213,170,0.99
201302055.jpg,5,374,2,41,63,0.99
201302057.jpg,1,170,209,467,269,0.99
201302057.jpg,4,418,-1,58,51,0.99
201302057.jpg,5,128,224,42,46,0.99
201302057.jpg,5,463,380,40,35,0.99
201303141.jpg,3,72,42,233,186,0.99
201303141.jpg,5,53,31,268,204,0.99
201303212.jpg,3,343,93,44,37,0.99
201303212.jpg,4,293,108,37,29,0.99
201303212.jpg,4,176,151,42,38,0.99
201303212.jpg,4,51,184,42,31,0.99
201303212.jpg,5,10,204,33,37,0.99
201303212.jpg,5,96,247,40,44,0.99
201303212.jpg,5,342,93,47,37,0.99
201303212.jpg,6,202,207,94,79,0.99
201303212.jpg,6,143,196,70,80,0.99
201303212.jpg,6,161,196,87,81,0.99
201303212.jpg,6,138,140,31,43,0.99
201303212.jpg,6,242,156,28,24,0.99
201303212.jpg,6,131,148,27,38,0.99
201303212.jpg,8,270,104,30,28,0.99
201303212.jpg,9,66,243,23,13,0.99
201303212.jpg,9,138,268,51,22,0.99
20130408.jpg,5,293,48,11,15,0.99
20130408.jpg,5,231,155,61,47,0.99
20130408.jpg,9,70,212,84,55,0.99
20130408.jpg,9,253,189,94,81,0.99
20130408.jpg,9,-1,227,73,78,0.99
20130408.jpg,9,155,190,55,35,0.99
20130408.jpg,9,199,121,45,21,0.99
20130408.jpg,9,228,154,72,41,0.99
20130408.jpg,9,222,197,105,87,0.99
20130408.jpg,9,168,224,76,69,0.99
20130408.jpg,9,210,205,71,78,0.99
20130408.jpg,9,162,192,73,43,0.99
20130408.jpg,9,266,89,20,9,0.99
20130418.jpg,5,45,70,291,236,0.99
20130422.jpg,2,133,196,38,24,0.99
20130422.jpg,2,83,172,16,15,0.99
20130422.jpg,4,252,130,73,64,0.99
20130422.jpg,4,305,158,74,58,0.99
20130422.jpg,5,12,101,49,50,0.99
20130422.jpg,5,-2,21,110,112,0.99
20130422.jpg,6,187,180,139,92,0.99
20130422.jpg,6,124,90,33,39,0.99
20130422.jpg,6,190,163,92,89,0.99
20130422.jpg,6,-5,214,183,81,0.99
20130422.jpg,6,128,159,31,23,0.99
20130422.jpg,9,3,0,68,26,0.99
20130424.jpg,4,119,145,46,47,0.99
20130424.jpg,8,53,191,134,74,0.99
20130426.jpg,5,140,172,76,67,0.99
20130426.jpg,5,112,26,189,188,0.99
20130426.jpg,5,82,159,69,80,0.99
20130426.jpg,5,61,151,55,53,0.99
201305013.jpg,3,79,243,61,59,0.99
201305013.jpg,4,66,165,59,35,0.99
201305013.jpg,4,2,170,47,38,0.99
201305013.jpg,5,-1,179,183,118,0.99
201305013.jpg,5,158,58,44,54,0.99
201305013.jpg,5,64,165,59,34,0.99
201305013.jpg,6,116,148,33,26,0.99
201305013.jpg,6,140,107,30,47,0.99
201305013.jpg,6,108,85,23,29,0.99
201305013.jpg,6,148,105,63,63,0.99
201305013.jpg,6,98,78,32,46,0.99
201305013.jpg,13,4,186,175,111,0.99
201305141.jpg,3,157,97,100,95,0.99
201305141.jpg,3,103,187,81,76,0.99
201305141.jpg,3,171,90,84,66,0.99
201305141.jpg,5,164,109,101,103,0.99
201305141.jpg,5,30,127,76,73,0.99
201305141.jpg,8,225,118,136,115,0.99
201305141.jpg,8,156,105,123,108,0.99
201305142.jpg,3,13,26,83,62,0.99
201305142.jpg,5,83,33,259,269,0.99
20130516.jpg,4,329,123,48,23,0.99
20130516.jpg,5,63,131,126,137,0.99
20130516.jpg,5,107,211,91,69,0.99
20130516.jpg,5,179,114,122,141,0.99
20130516.jpg,5,133,179,52,49,0.99
20130531.jpg,3,56,209,32,42,0.99
20130531.jpg,6,119,170,54,35,0.99
201305311.jpg,5,270,87,18,25,0.99
201305311.jpg,9,138,204,57,11,0.99
201305312.jpg,2,198,205,52,42,0.99
201305312.jpg,2,58,151,92,90,0.99
201305312.jpg,2,148,211,69,67,0.99
201305312.jpg,5,12,62,101,116,0.99
201305312.jpg,5,200,205,45,41,0.99
201305312.jpg,5,223,11,50,28,0.99
201305312.jpg,5,59,154,97,88,0.99
201305312.jpg,5,152,212,61,58,0.99
201305312.jpg,5,350,50,54,57,0.99
201305312.jpg,5,132,109,38,34,0.99
201305312.jpg,5,27,115,63,60,0.99
201305312.jpg,5,208,87,109,113,0.99
201305312.jpg,6,3,193,130,103,0.99
201305312.jpg,6,206,82,127,118,0.99
201305312.jpg,6,361,245,39,50,0.99
201305312.jpg,6,333,231,42,31,0.99
201305312.jpg,13,220,8,56,32,0.99
201305313.jpg,13,79,36,195,271,0.99
201306031.jpg,3,102,291,36,34,0.99
201306031.jpg,5,64,126,104,176,0.99
201306035.jpg,3,231,112,83,88,0.99
201306035.jpg,5,82,17,287,278,0.99
201306051.jpg,11,4,-6,386,303,0.99
201306065.jpg,1,-5,-4,308,172,0.99
201306065.jpg,8,341,146,57,36,0.99
201306065.jpg,8,291,94,104,47,0.99
201306103.jpg,6,29,128,388,364,0.99
201306106.jpg,2,468,396,165,85,0.99
201306106.jpg,5,221,208,89,36,0.99
201306107.jpg,5,138,81,201,222,0.99
201306107.jpg,5,169,0,31,39,0.99
201306107.jpg,5,170,49,32,49,0.99
201306108.jpg,3,302,67,53,26,0.99
201306108.jpg,5,230,58,146,232,0.99
201306108.jpg,5,84,60,161,244,0.99
201306108.jpg,5,344,143,48,57,0.99
201306108.jpg,5,296,67,60,27,0.99
201306108.jpg,5,374,61,25,25,0.99
201306108.jpg,7,218,248,135,50,0.99
201306108.jpg,7,277,244,63,42,0.99
201306112.jpg,5,4,183,127,107,0.99
201306112.jpg,5,168,16,104,42,0.99
201306112.jpg,9,233,180,91,42,0.99
201306112.jpg,9,232,122,94,38,0.99
201306112.jpg,9,236,152,85,38,0.99
201306112.jpg,9,124,154,102,50,0.99
201306112.jpg,9,127,131,103,38,0.99
201306112.jpg,9,138,190,95,42,0.99
201306112.jpg,9,125,117,105,37,0.99
201306112.jpg,9,235,207,87,45,0.99
201306112.jpg,9,128,145,103,39,0.99
201306112.jpg,9,125,102,103,34,0.99
201306112.jpg,9,124,85,102,34,0.99
201306112.jpg,9,119,58,104,35,0.99
201306112.jpg,9,224,84,93,45,0.99
201306112.jpg,9,236,194,82,38,0.99
201306112.jpg,9,238,234,84,45,0.99
201306112.jpg,9,233,166,84,36,0.99
201306112.jpg,9,122,96,82,32,0.99
201306112.jpg,9,7,183,124,102,0.99
201306112.jpg,9,133,178,99,40,0.99
201306112.jpg,9,204,114,94,37,0.99
20130617.jpg,6,31,93,292,149,0.99
201306171.jpg,1,-10,33,307,187,0.99
201306186.jpg,9,3,8,411,252,0.99
201306187.jpg,9,72,129,115,113,0.99
201306187.jpg,9,179,126,95,98,0.99
201306194.jpg,6,-3,2,306,380,0.99
201306195.jpg,5,11,1,320,283,0.99
201306201.jpg,5,359,89,42,27,0.99
201306201.jpg,5,-3,134,150,101,0.99
201306201.jpg,6,197,14,57,29,0.99
201306201.jpg,6,-6,122,152,119,0.99
201306205.jpg,3,118,173,60,40,0.99
201306205.jpg,5,116,172,64,52,0.99
201306205.jpg,5,46,162,26,40,0.99
201306205.jpg,6,153,3,72,56,0.99
201306205.jpg,6,168,3,43,38,0.99
201306205.jpg,8,-4,79,309,94,0.99
201306205.jpg,8,215,184,41,24,0.99
201306205.jpg,9,352,5,26,25,0.99
201306205.jpg,11,31,83,257,97,0.99
201306211.jpg,9,42,131,134,107,0.99
201306211.jpg,9,17,39,69,66,0.99
201306211.jpg,9,167,177,133,65,0.99
201306211.jpg,9,42,84,101,44,0.99
201306211.jpg,9,151,84,195,107,0.99
201306211.jpg,9,114,96,35,23,0.99
201306211.jpg,9,141,89,46,19,0.99
201306211.jpg,9,133,86,58,43,0.99
20130624.jpg,6,23,4,271,173,0.99
20130624.jpg,9,103,80,287,184,0.99
20130624.jpg,9,24,5,371,234,0.99
2013062418.jpg,3,268,217,35,32,0.99
2013062418.jpg,3,303,122,65,55,0.99
2013062418.jpg,4,271,171,37,39,0.99
2013062418.jpg,5,302,208,34,39,0.99
2013062418.jpg,5,309,167,45,41,0.99
